Date,^FVX,^IRX,^TNX,^TYX
1970-07-06,,,7.49,
1970-07-07,,,7.46,
1970-07-08,7.65,,,
1970-07-09,,6.61,,
1970-07-10,,,7.54,
1970-07-14,7.59,6.51,7.53,
1970-07-17,7.52,,,
1970-07-22,,,7.43,
1970-07-23,7.47,,,
1970-07-28,,,7.41,
1970-08-03,7.6,,,
1970-08-04,,6.46,,
1970-08-05,,,7.42,
1970-08-07,,6.47,,
1970-08-12,,,7.56,
1970-08-13,,6.53,,
1970-08-17,7.68,,,
1970-08-21,7.53,,,
1970-08-24,,,7.48,
1970-08-27,7.45,6.27,,
1970-08-31,,6.33,,
1970-09-01,,,7.47,
1970-09-22,7.19,5.74,,
1970-09-23,7.1,,,
1970-09-24,,5.76,,
1970-09-28,,5.81,,
1970-10-05,7.15,5.9,,
1970-10-16,,5.93,,
1970-10-20,,,7.37,
1970-10-27,,5.85,,
1970-11-04,6.96,5.56,,
1970-11-05,6.89,,,
1970-11-06,6.86,,,
1970-11-12,6.75,,,
1970-11-16,6.63,,,
1970-11-18,,,6.86,
1970-11-20,,,6.48,
1970-11-24,,,6.45,
1970-12-02,,,6.41,
1970-12-09,,,6.34,
1970-12-16,,4.76,,
1970-12-29,6.03,,,
1970-12-31,,,6.5,
1971-01-04,,,6.46,
1971-01-05,,,6.47,
1971-01-11,,,6.39,
1971-01-18,5.86,4.26,,
1971-01-28,,,6.08,
1971-03-08,,,5.99,
1971-03-09,5.04,,,
1971-03-29,5.07,,,
1971-03-31,5.06,,,
1971-04-19,,,5.88,
1971-05-03,6.09,,,
1971-05-07,6.18,,,
1971-05-12,6.25,,,
1971-05-17,6.5,,,
1971-05-18,6.6,,,
1971-05-21,6.41,,,
1971-05-26,,,6.37,
1971-05-27,6.16,,,
1971-06-18,6.61,,6.58,
1971-06-21,6.51,,,
1971-06-23,,,6.61,
1971-07-01,6.83,,,
1971-07-02,6.81,,,
1971-07-06,6.8,,,
1971-07-08,6.77,,,
1971-07-16,6.79,,,
1971-07-22,6.93,,,
1971-07-23,,,6.84,
1971-07-27,,,6.91,
1971-07-29,,,6.88,
1971-07-30,,,6.85,
1971-08-04,,,6.89,
1971-08-12,6.9,,,
1971-08-25,,4.73,6.4,
1971-10-05,6.1,,,
1971-11-04,,4.14,,
1971-12-31,,3.68,,
1972-01-14,,3.19,,
1972-02-07,,3.1,,
1972-04-11,6.23,,,
1972-08-25,,4.23,,
1972-08-30,,,6.42,
1972-09-01,,,6.43,
1972-09-13,6.31,,,
1972-11-28,6.12,,,
1973-02-15,6.53,,,
1973-02-20,6.65,,,
1973-02-21,,5.62,,
1973-03-01,,5.79,,
1973-03-02,,5.75,,
1973-03-08,,5.83,,
1973-03-16,,6.21,,
1973-03-22,,6.31,,
1973-04-02,,,6.74,
1973-05-07,,,6.81,
1973-05-09,,5.97,,
1973-05-18,,6.3,,
1973-05-23,,,6.92,
1973-06-15,,7.18,,
1973-06-19,,7.27,,
1973-06-20,,7.29,,
1973-06-21,,7.24,,
1973-06-26,,7.26,,
1973-07-03,,7.98,,
1973-07-05,,7.95,,
1973-07-12,,7.63,,
1973-07-13,,7.78,,
1973-07-16,7.21,,,
1973-07-17,,7.96,,
1973-07-18,,8.03,,
1973-07-19,,8.13,,
1973-07-20,,8.17,,
1973-07-24,,8.18,7.19,
1973-07-26,,8.23,,
1973-07-27,,8.25,,
1973-07-31,,8.32,,
1973-08-01,,8.38,,
1973-08-02,,8.28,,
1973-08-03,,8.27,,
1973-08-07,,8.75,,
1973-08-08,,8.77,,
1973-08-09,,8.81,,
1973-08-10,,8.84,,
1973-08-13,,8.82,,
1973-08-14,7.81,9.05,,
1973-08-15,,8.95,,
1973-08-16,,8.86,,
1973-08-17,,8.72,,
1973-08-20,,8.79,,
1973-08-21,,8.92,,
1973-08-22,7.51,8.78,,
1973-08-23,,8.62,,
1973-08-24,,8.46,,
1973-08-27,7.23,8.53,,
1973-08-30,,8.57,,
1973-08-31,,8.66,,
1973-09-04,,,7.21,
1973-09-05,,8.76,,
1973-09-07,,8.8,,
1973-09-10,,9.03,,
1973-09-11,,9.04,,
1973-09-12,,9.02,,
1973-09-17,,8.7,,
1973-09-18,,8.68,,
1973-09-19,,8.55,,
1973-09-21,,7.69,,
1973-10-03,,7.48,,
1973-10-04,,7.58,,
1973-10-05,,7.36,,
1973-10-15,,7.19,,
1973-10-30,,7.22,,
1973-11-05,,8.0,,
1973-11-07,,8.2,,
1973-11-08,,8.12,,
1973-11-09,,8.14,,
1973-11-12,,8.51,,
1973-11-14,,8.3,,
1973-11-15,,7.53,,
1973-11-16,,7.61,,
1973-11-20,,7.77,,
1973-11-26,,7.76,,
1973-11-29,,7.45,,
1973-12-07,,7.65,,
1973-12-10,,7.44,,
1973-12-17,,7.47,,
1973-12-18,,7.34,,
1973-12-20,,7.31,,
1973-12-21,,7.33,,
1973-12-26,6.87,7.57,,
1973-12-31,,7.46,,
1974-01-04,,7.49,,
1974-01-07,,7.6,,
1974-01-21,,7.97,,
1974-03-01,,7.54,,
1974-03-05,,7.73,,
1974-03-06,,7.71,,
1974-03-18,7.32,,,
1974-03-19,,8.06,,
1974-03-20,,8.1,,
1974-03-21,,8.11,,
1974-03-22,,8.07,,
1974-03-26,,8.33,,
1974-03-27,,8.45,,
1974-04-01,,8.31,,
1974-04-02,,8.44,,
1974-04-03,,8.49,,
1974-04-04,,8.65,,
1974-04-08,,8.56,,
1974-04-10,,8.52,,
1974-04-11,,8.24,,
1974-04-17,,8.16,,
1974-04-18,,8.15,,
1974-04-24,,8.02,,
1974-04-25,,8.21,,
1974-04-26,8.11,8.48,,
1974-04-29,,8.88,,
1974-04-30,8.21,8.9,7.66,
1974-05-03,8.35,,,
1974-05-06,8.42,,,
1974-05-07,8.56,,,
1974-05-08,8.46,,,
1974-05-09,8.47,,,
1974-05-14,,,7.57,
1974-05-16,,7.94,,
1974-06-03,,8.09,,
1974-06-13,,8.36,,
1974-06-19,,7.99,,
1974-06-25,8.29,,,
1974-06-27,8.36,,,
1974-07-01,8.38,,,
1974-07-03,8.43,7.75,,
1974-07-05,8.51,7.74,,
1974-07-08,8.63,,,
1974-07-10,8.58,7.39,,
1974-07-11,8.54,7.32,,
1974-07-12,8.41,,,
1974-07-17,,,7.91,
1974-07-26,8.24,7.4,,
1974-07-29,8.32,,,
1974-08-01,8.57,,,
1974-08-02,8.68,,,
1974-08-05,8.61,,,
1974-08-06,8.53,,,
1974-08-07,8.62,,,
1974-08-08,8.59,,,
1974-08-09,,8.93,8.03,
1974-08-13,8.6,8.73,8.06,
1974-08-16,,8.74,8.0,
1974-08-21,8.65,9.31,,
1974-08-22,8.74,9.49,8.09,
1974-08-23,8.79,9.74,,
1974-08-26,8.77,9.61,8.16,
1974-08-27,8.72,9.72,,
1974-08-28,8.71,9.59,,
1974-08-30,,,8.11,
1974-09-03,,9.41,,
1974-09-04,,9.36,8.12,
1974-09-05,,9.33,8.1,
1974-09-06,,9.26,,
1974-09-09,8.49,9.15,,
1974-09-10,8.5,9.07,8.04,
1974-09-11,,9.06,,
1974-09-12,,9.25,8.13,
1974-09-13,,8.96,,
1974-09-16,8.45,,,
1974-09-18,,,8.08,
1974-10-07,,,8.01,
1974-10-10,,,7.93,
1974-10-21,7.85,7.59,,
1974-10-22,,7.43,,
1974-11-04,7.91,,,
1974-11-20,,7.41,,
1974-12-13,7.2,,,
1975-01-20,,6.42,,
1975-01-21,,6.24,,
1975-01-29,,5.77,,
1975-03-10,,5.64,,
1975-04-07,,,8.26,
1975-04-08,,,8.21,
1975-04-09,,,8.17,
1975-04-10,,,8.19,
1975-04-18,,,8.27,
1975-04-21,,,8.32,
1975-04-23,8.09,,,
1975-04-24,,,8.25,
1975-04-28,,,8.35,
1975-04-29,,,8.34,
1975-04-30,,,8.31,
1975-05-07,,,8.07,
1975-05-29,,,8.18,
1975-07-31,,,8.2,
1975-08-04,,,8.37,
1975-08-06,,,8.4,
1975-08-07,8.4,,8.48,
1975-08-11,,,8.38,
1975-08-12,8.34,,,
1975-08-13,,,8.39,
1975-08-14,8.39,,8.45,
1975-08-15,8.44,,,
1975-08-18,,,8.46,
1975-08-19,,,8.42,
1975-08-28,,,8.28,
1975-09-03,,,8.29,
1975-09-05,8.31,,,
1975-09-08,,,8.36,
1975-09-11,8.52,,8.55,
1975-09-12,,,8.57,
1975-09-15,,,8.58,
1975-09-16,,,8.59,
1975-09-17,8.48,,8.53,
1975-09-18,,,8.5,
1975-10-01,,,8.47,
1975-10-02,,,8.44,
1975-10-03,,,8.33,
1975-10-06,,,8.3,
1975-10-09,,,8.23,
1975-11-19,,,8.14,
1975-12-30,,,7.73,
1977-02-15,,,,7.7
1977-02-16,,,,7.67
1977-02-18,,,,7.76
1977-02-22,,,,7.77
1977-02-23,,,,7.81
1977-02-24,,,,7.82
1977-02-25,,,,7.79
1977-02-28,,,,7.8
1977-03-01,,,,7.84
1977-03-15,,,,7.78
1977-03-21,,,,7.74
1977-04-14,,,,7.63
1977-04-15,,,,7.65
1977-04-18,,,,7.64
1977-04-20,,,,7.69
1977-04-22,,,,7.73
1977-04-27,,,,7.75
1977-05-06,,,,7.86
1977-06-03,,,,7.72
1977-06-10,,,,7.66
1977-06-13,,,,7.62
1977-06-14,,,,7.59
1977-06-15,,,,7.6
1977-06-22,,,,7.61
1977-06-27,,,,7.58
1977-06-28,,,,7.56
1977-08-08,,,,7.71
1977-08-19,,,,7.68
1977-09-06,,,,7.57
1977-09-23,,5.95,,
1977-10-31,,,,7.83
1977-11-02,,,,7.89
1977-11-03,,,,7.92
1977-11-07,,,,7.88
1977-12-01,,,,7.85
1977-12-05,,,,7.87
1977-12-08,,,,7.9
1977-12-14,,,,7.91
1977-12-16,,,,7.93
1977-12-19,,,,7.95
1977-12-20,,,,7.99
1977-12-21,,,,7.98
1977-12-23,,,,8.0
1977-12-27,,,,8.02
1977-12-28,,,,8.05
1977-12-29,,,,8.06
1977-12-30,,,,8.03
1978-01-03,,,,8.08
1978-01-05,,,,8.07
1978-01-06,,,,8.1
1978-01-09,,,,8.21
1978-01-10,,,,8.2
1978-01-11,,,,8.22
1978-01-17,,,,8.19
1978-01-25,,,,8.23
1978-01-31,,,,8.18
1978-02-06,,,,8.24
1978-02-14,,,,8.25
1978-02-15,,,,8.27
1978-02-16,,,,8.3
1978-02-17,,,,8.29
1978-02-23,,,,8.28
1978-03-01,,,,8.26
1978-03-31,,,,8.33
1978-04-03,,,,8.32
1978-04-04,,,,8.31
1978-04-07,,,,8.34
1978-04-10,,,,8.35
1978-04-24,,,,8.36
1978-04-26,,,,8.38
1978-04-27,,,8.24,8.4
1978-04-28,,,,8.39
1978-05-05,,,,8.45
1978-05-11,,,,8.42
1978-05-12,,,,8.44
1978-05-25,,,,8.48
1978-05-26,,,,8.5
1978-06-01,,,8.41,
1978-06-02,,6.59,,
1978-06-15,,6.66,,
1978-06-16,,,8.43,8.46
1978-06-21,,,,8.54
1978-06-22,,,,8.53
1978-06-23,,,,8.55
1978-06-26,,,,8.6
1978-06-27,,,,8.58
1978-06-28,,,,8.57
1978-06-29,,,,8.59
1978-06-30,,,8.62,8.62
1978-07-07,,,8.66,8.67
1978-07-10,,,8.68,8.69
1978-07-12,,,8.67,
1978-07-13,,,,8.7
1978-07-17,8.55,,8.65,8.66
1978-07-18,,,8.63,8.65
1978-07-24,,,,8.68
1978-07-31,,,8.56,8.56
1978-08-01,,,8.54,
1978-08-09,,,,8.41
1978-08-14,,,,8.51
1978-08-25,,,,8.43
1978-08-29,8.37,,,
1978-08-30,,,,8.47
1978-09-13,,,,8.37
1978-09-21,,8.04,8.51,
1978-09-29,,,,8.61
1978-10-02,,,,8.63
1978-10-05,,8.19,8.6,8.64
1978-10-13,,,8.52,
1978-10-19,,,8.64,
1978-10-26,8.69,,8.72,8.71
1978-10-27,8.78,,8.78,8.75
1978-10-30,8.93,8.47,8.88,8.84
1978-10-31,9.16,,8.96,8.87
1978-11-01,,8.85,,
1978-11-02,,,8.73,
1978-11-03,8.8,,8.86,8.76
1978-11-06,8.85,,8.85,8.8
1978-11-08,8.87,8.99,,8.81
1978-11-09,8.88,,8.87,8.82
1978-11-10,,,,8.79
1978-11-13,8.86,,8.83,
1978-11-14,8.84,,8.82,
1978-11-15,8.76,,8.76,
1978-11-21,,8.83,8.77,
1978-11-22,,8.63,,8.73
1978-11-24,8.94,,,
1978-11-27,8.96,,,8.78
1978-11-28,,9.12,,
1978-11-29,,8.98,,
1978-11-30,,9.01,,
1978-12-01,8.81,,8.8,
1978-12-06,,8.89,,
1978-12-07,8.92,,8.89,
1978-12-08,,,8.9,
1978-12-12,,,8.92,
1978-12-13,8.98,,8.98,8.89
1978-12-14,,,,8.88
1978-12-15,9.05,9.08,9.0,8.9
1978-12-18,9.17,,9.13,8.99
1978-12-19,,9.21,9.14,8.97
1978-12-20,9.26,,9.16,
1978-12-21,9.35,9.29,,8.98
1978-12-22,9.32,9.37,9.11,8.95
1978-12-26,,,,8.94
1978-12-27,9.31,9.19,9.12,8.93
1978-12-28,9.34,9.2,,
1978-12-29,,,9.15,8.96
1979-01-02,9.33,,9.18,
1979-01-04,9.27,,,
1979-01-05,9.28,9.34,9.1,
1979-01-09,9.3,9.27,,
1979-01-11,,9.28,,
1979-01-12,,9.35,,
1979-01-15,,9.44,,
1979-01-18,,9.46,,
1979-01-19,9.24,9.4,,
1979-01-22,9.2,,,
1979-01-24,,,9.08,8.91
1979-01-25,9.01,,,
1979-01-26,,,8.93,
1979-01-29,9.0,,,8.85
1979-01-30,,,8.95,
1979-01-31,8.95,,,
1979-02-01,,,8.94,
1979-02-05,,9.18,,
1979-02-06,,,,8.92
1979-02-07,9.11,,9.09,9.0
1979-02-08,,9.24,,
1979-02-09,9.12,,,9.02
1979-02-14,9.13,,,
1979-02-15,,,,9.01
1979-02-16,9.14,,,
1979-02-20,,9.38,,
1979-02-21,,9.42,,9.04
1979-02-22,9.29,,9.2,9.08
1979-02-23,,,9.21,9.1
1979-02-27,,9.47,9.19,
1979-02-28,,9.45,9.17,
1979-03-01,,,,9.09
1979-03-05,9.22,,,
1979-03-06,,,,9.06
1979-03-07,9.18,,,
1979-03-09,,9.52,,
1979-03-12,,9.51,,
1979-03-14,9.21,,,
1979-03-15,,,,9.05
1979-03-16,,,,9.03
1979-03-19,,9.5,,
1979-03-21,,9.56,,
1979-03-23,,9.55,,
1979-03-26,,9.54,,
1979-03-28,,9.43,9.07,
1979-03-29,9.15,9.39,9.06,
1979-03-30,9.19,,,
1979-04-06,,9.6,,
1979-04-09,9.23,9.62,,
1979-04-10,,9.75,,9.07
1979-04-12,,9.69,,
1979-04-16,,9.66,,
1979-04-19,,9.3,,
1979-04-20,,,,9.11
1979-04-23,,,,9.13
1979-04-24,,9.1,9.24,9.14
1979-04-25,,,9.23,
1979-04-26,,9.14,9.27,9.18
1979-04-27,,,9.32,9.19
1979-04-30,,,9.35,9.22
1979-05-01,,,9.36,9.21
1979-05-02,,,9.34,
1979-05-03,9.36,,9.38,9.27
1979-05-04,9.38,9.68,9.39,9.29
1979-05-07,,,,9.28
1979-05-09,,9.64,,9.26
1979-05-10,9.37,,,
1979-05-14,,,9.3,
1979-05-15,,,,9.24
1979-05-16,,9.57,9.31,
1979-05-17,,,,9.2
1979-05-21,,9.77,,
1979-05-22,,9.7,,9.16
1979-05-23,,9.67,,
1979-05-24,9.02,9.53,,
1979-05-25,,,9.01,
1979-05-29,8.99,,,
1979-05-31,9.04,,,
1979-06-01,,,9.05,
1979-06-05,8.97,,9.02,
1979-06-06,8.91,,8.97,
1979-06-07,8.82,,,
1979-06-12,,,8.79,
1979-06-13,8.75,8.87,,
1979-06-15,8.9,,,
1979-06-19,,8.97,,
1979-06-20,,8.94,,
1979-06-25,8.89,,,
1979-06-27,,,,8.83
1979-06-29,,,8.81,
1979-07-02,8.7,,,
1979-07-05,8.73,,,
1979-07-09,,,,8.86
1979-07-10,,9.32,,
1979-07-16,,,8.99,
1979-07-18,,,9.03,
1979-07-19,,,9.04,
1979-07-25,,9.22,,
1979-07-26,,9.13,,
1979-07-27,,9.23,,
1979-07-30,,9.09,,
1979-08-01,,9.16,,
1979-08-02,,,8.91,
1979-08-17,9.03,9.58,,
1979-08-21,9.09,,,
1979-08-27,,9.65,,
1979-08-29,9.25,,,
1979-08-31,,9.81,,
1979-09-04,9.42,10.02,,
1979-09-05,,10.07,,9.15
1979-09-06,,10.27,,
1979-09-07,9.41,10.42,,
1979-09-10,,10.55,,
1979-09-11,,10.45,9.25,
1979-09-13,,10.5,,9.17
1979-09-14,,10.29,9.29,
1979-09-17,9.44,10.37,9.37,
1979-09-18,9.45,10.4,,
1979-09-19,,10.2,,
1979-09-20,,10.21,,
1979-09-21,,10.1,9.26,
1979-09-24,,10.03,,
1979-09-25,9.4,10.06,,
1979-09-26,,10.22,,
1979-09-27,9.5,10.28,9.44,9.25
1979-09-28,9.48,10.12,,
1979-10-01,9.55,10.15,9.51,9.32
1979-10-02,9.54,,9.47,
1979-10-03,,10.39,9.5,9.3
1979-10-04,9.67,10.56,9.58,9.34
1979-10-05,9.74,10.7,9.6,9.36
1979-10-09,10.29,11.82,9.93,9.61
1979-10-10,10.48,11.74,10.09,9.69
1979-10-11,10.45,11.57,10.17,9.77
1979-10-12,,11.35,10.15,9.76
1979-10-15,10.6,11.6,10.31,9.84
1979-10-16,10.56,11.84,10.27,9.82
1979-10-17,10.51,11.69,10.2,9.75
1979-10-18,10.74,12.05,10.41,9.91
1979-10-19,11.09,12.37,10.68,10.07
1979-10-22,11.4,12.84,10.96,10.29
1979-10-23,11.48,13.01,11.02,10.33
1979-10-24,11.36,12.72,10.83,10.2
1979-10-25,11.5,12.53,10.98,10.31
1979-10-26,11.11,11.91,10.67,10.12
1979-10-29,11.27,12.02,10.78,10.22
1979-10-30,,12.08,10.75,10.17
1979-10-31,11.2,12.12,10.72,10.19
1979-11-01,11.26,12.06,10.79,10.3
1979-11-02,11.24,,10.84,10.44
1979-11-05,11.25,,10.85,10.42
1979-11-07,11.35,12.48,11.0,10.53
1979-11-08,11.28,12.44,,10.51
1979-11-09,10.96,12.0,,10.34
1979-11-13,10.86,,10.63,10.32
1979-11-14,10.98,11.94,,10.4
1979-11-15,,11.7,10.62,
1979-11-16,11.08,,10.77,10.41
1979-11-19,11.19,11.99,10.8,
1979-11-20,11.22,11.92,,10.39
1979-11-21,11.17,11.81,10.73,10.36
1979-11-23,10.76,11.34,10.51,10.21
1979-11-26,10.52,11.05,10.37,10.1
1979-11-27,10.28,11.09,10.24,10.02
1979-11-28,10.46,11.4,,10.09
1979-11-29,10.42,11.27,10.34,10.06
1979-11-30,10.44,11.49,10.38,
1979-12-03,,11.83,10.44,10.11
1979-12-04,10.4,11.68,10.32,10.04
1979-12-05,10.31,11.64,,10.01
1979-12-06,10.2,11.65,10.13,9.93
1979-12-07,,11.93,10.3,
1979-12-10,,12.09,,10.03
1979-12-11,10.47,12.29,10.46,10.18
1979-12-12,,12.6,10.58,10.27
1979-12-13,,12.42,,10.23
1979-12-14,,12.3,10.45,
1979-12-17,10.39,12.24,10.42,10.14
1979-12-18,10.33,12.17,,
1979-12-19,,,10.33,
1979-12-20,,11.9,,10.13
1979-12-21,,,10.39,
1979-12-24,10.49,,,
1979-12-26,,,10.48,
1979-12-27,10.54,11.97,,
1979-12-28,10.5,,,10.16
1979-12-31,10.38,12.04,,
1980-01-02,,,10.5,
1980-01-03,,12.1,10.6,
1980-01-04,10.62,,10.66,
1980-01-07,,11.86,,10.35
1980-01-08,,11.78,10.57,10.28
1980-01-09,10.53,11.76,,
1980-01-10,,11.45,,10.26
1980-01-11,10.61,,,10.38
1980-01-14,,,10.7,
1980-01-15,,11.87,10.65,
1980-01-17,,,10.71,10.47
1980-01-18,,12.07,10.82,10.61
1980-01-21,,12.23,,10.77
1980-01-22,10.8,12.16,,10.69
1980-01-23,,,,10.68
1980-01-24,10.9,,11.01,10.87
1980-01-25,11.04,,11.1,11.0
1980-01-28,,12.18,11.15,11.03
1980-01-29,11.14,12.26,11.21,11.12
1980-01-30,11.12,12.13,11.16,11.11
1980-01-31,,,11.13,11.09
1980-02-01,11.3,,11.29,11.23
1980-02-04,11.38,11.98,11.4,11.32
1980-02-05,11.8,12.22,11.73,11.64
1980-02-06,11.86,,11.92,11.78
1980-02-07,11.61,,11.71,11.7
1980-02-08,11.76,,11.8,11.72
1980-02-11,11.91,,12.01,11.94
1980-02-13,,,11.86,11.82
1980-02-14,11.93,,11.97,11.9
1980-02-15,12.26,12.8,12.2,12.11
1980-02-19,12.88,13.4,12.85,12.61
1980-02-20,13.1,13.3,12.84,12.56
1980-02-21,13.5,13.42,13.22,12.77
1980-02-22,13.38,13.38,13.06,12.59
1980-02-25,13.7,13.65,13.27,12.69
1980-02-26,14.12,13.85,13.65,12.85
1980-02-27,14.08,13.84,13.46,12.76
1980-02-28,13.42,13.57,12.92,12.29
1980-02-29,13.48,14.01,12.72,12.25
1980-03-03,13.53,15.0,12.79,12.32
1980-03-04,13.61,15.15,12.91,12.35
1980-03-05,13.68,15.37,13.03,12.4
1980-03-06,13.8,15.7,13.13,12.64
1980-03-07,13.64,15.63,12.86,12.5
1980-03-10,13.37,15.26,12.63,
1980-03-11,13.03,15.38,12.41,12.12
1980-03-12,13.27,15.6,12.62,12.39
1980-03-13,13.2,15.12,12.5,12.19
1980-03-14,13.21,15.25,12.52,12.21
1980-03-17,13.22,14.67,12.58,12.2
1980-03-18,13.01,14.62,12.4,12.0
1980-03-19,13.0,14.33,12.35,11.97
1980-03-20,13.32,15.02,,12.22
1980-03-21,13.51,,12.75,12.28
1980-03-24,14.03,15.93,13.17,
1980-03-25,14.0,16.0,13.1,12.67
1980-03-26,13.87,,,
1980-03-27,13.75,,12.97,
1980-03-28,,14.75,,
1980-03-31,13.31,14.24,12.64,12.31
1980-04-01,13.39,15.03,12.69,
1980-04-02,,14.88,,
1980-04-03,13.19,14.97,,12.27
1980-04-07,12.7,14.41,12.13,11.87
1980-04-08,12.64,14.48,12.21,11.85
1980-04-09,12.59,14.31,12.06,11.79
1980-04-10,12.61,14.3,,11.74
1980-04-11,12.3,13.99,11.79,11.53
1980-04-14,12.15,,11.62,11.5
1980-04-15,12.02,13.82,11.57,11.47
1980-04-16,11.43,13.5,10.9,10.91
1980-04-17,11.52,,,10.99
1980-04-18,,13.2,11.05,10.98
1980-04-21,11.1,12.93,,10.96
1980-04-22,10.97,12.25,,10.94
1980-04-23,11.03,12.01,10.89,11.02
1980-04-24,11.15,,,11.13
1980-04-25,,,10.95,11.18
1980-04-28,10.73,11.0,,10.86
1980-04-29,,10.74,,10.89
1980-04-30,10.82,,10.76,
1980-05-01,10.72,10.36,,10.72
1980-05-02,10.17,9.85,,
1980-05-05,10.08,,10.18,
1980-05-06,9.71,,9.8,
1980-05-07,9.85,,9.96,
1980-05-08,9.97,,,
1980-05-12,9.99,8.6,,
1980-05-13,9.79,,,
1980-05-14,9.84,,10.14,
1980-05-15,,8.61,,10.46
1980-05-16,10.09,,,
1980-05-19,,,10.53,
1980-05-20,9.89,8.29,10.22,
1980-05-21,,,10.08,
1980-05-22,,,10.1,
1980-05-23,9.61,,9.85,
1980-05-27,9.63,,,
1980-05-28,9.78,,,
1980-05-29,9.88,,,
1980-05-30,9.87,,10.25,10.37
1980-06-02,,,,10.45
1980-06-03,9.66,,10.16,
1980-06-04,,,10.07,
1980-06-05,9.46,,10.02,10.08
1980-06-06,,,9.81,9.87
1980-06-09,,,9.73,
1980-06-10,,,9.83,9.88
1980-06-11,,,9.7,9.79
1980-06-12,,,9.53,9.6
1980-06-13,,,,9.49
1980-06-17,,,9.49,9.52
1980-06-18,,,9.56,
1980-06-19,,,,9.57
1980-06-20,,,,9.5
1980-06-23,,,9.63,9.66
1980-06-24,,,9.68,9.7
1980-06-25,,,9.79,
1980-06-26,,,9.87,
1980-06-27,,,10.04,9.97
1980-06-30,,,,9.99
1980-07-02,9.49,,10.19,
1980-07-03,,,10.01,10.0
1980-07-10,9.47,,10.21,
1980-07-11,9.56,,10.28,
1980-07-16,,,,10.05
1980-07-17,9.43,,,10.15
1980-07-23,,,10.12,
1980-07-24,9.51,,,10.24
1980-07-25,9.59,,10.35,
1980-07-28,9.77,,,
1980-07-30,9.81,,,
1980-07-31,,,,10.8
1980-08-01,10.16,,,10.76
1980-08-04,10.04,8.64,10.69,
1980-08-05,10.06,,,
1980-08-06,10.19,,,10.73
1980-08-07,10.1,,,
1980-08-08,10.22,,10.87,10.9
1980-08-11,,,11.03,11.05
1980-08-12,,,,11.01
1980-08-13,,,,10.93
1980-08-15,,8.54,10.86,10.83
1980-08-18,10.99,9.11,,
1980-08-19,,,11.24,11.16
1980-08-20,11.29,,11.22,
1980-08-21,11.39,,11.3,11.15
1980-08-25,11.55,9.78,,
1980-08-26,,9.94,11.42,
1980-08-27,,,11.67,11.33
1980-08-28,11.92,10.32,11.89,11.43
1980-08-29,11.66,9.96,11.55,11.27
1980-09-02,11.45,9.87,11.32,11.08
1980-09-03,11.13,,11.08,
1980-09-05,,,,11.06
1980-09-09,,10.04,11.19,
1980-09-10,,,11.14,
1980-09-11,11.37,10.14,,
1980-09-12,11.41,,11.37,
1980-09-15,11.75,10.47,,11.38
1980-09-16,11.63,,11.52,
1980-09-17,11.73,10.34,,11.41
1980-09-18,,,11.53,11.35
1980-09-19,11.53,,11.33,11.25
1980-09-22,,,11.69,11.6
1980-09-23,11.97,10.33,11.76,
1980-09-24,11.96,10.16,11.75,
1980-09-25,12.04,,11.91,11.66
1980-09-26,12.17,10.82,11.99,11.81
1980-09-29,12.19,11.18,12.07,11.93
1980-09-30,11.88,11.44,,
1980-10-01,11.77,,11.78,11.69
1980-10-02,11.83,11.53,11.83,
1980-10-03,,11.33,,
1980-10-06,,11.14,11.35,11.26
1980-10-07,,11.3,11.43,11.3
1980-10-08,,11.38,11.51,
1980-10-09,,,11.39,11.21
1980-10-10,,11.25,11.44,
1980-10-15,11.44,10.91,,
1980-10-16,,10.98,11.47,
1980-10-17,11.69,11.2,,11.44
1980-10-20,11.72,11.31,11.64,
1980-10-21,11.81,,11.7,
1980-10-22,12.07,,11.88,
1980-10-23,11.95,11.79,11.82,11.68
1980-10-24,11.89,,11.74,11.61
1980-10-27,12.32,12.31,,11.96
1980-10-28,12.56,12.49,12.32,12.14
1980-10-29,12.75,12.52,12.48,
1980-10-30,12.71,12.54,,
1980-10-31,12.74,12.71,12.46,12.23
1980-11-03,,13.17,,
1980-11-05,12.95,,12.61,12.36
1980-11-06,,,13.04,
1980-11-07,12.87,13.04,12.66,
1980-11-10,,13.48,12.78,12.71
1980-11-12,12.39,13.18,12.47,12.26
1980-11-13,12.38,13.09,12.49,
1980-11-14,,13.39,,12.45
1980-11-17,,14.19,12.95,12.6
1980-11-18,12.67,13.69,,
1980-11-19,12.6,13.72,12.51,
1980-11-20,12.68,13.96,12.59,
1980-11-21,12.97,14.32,12.8,12.37
1980-11-24,,,12.76,
1980-11-25,13.07,14.16,12.74,12.3
1980-11-26,,14.2,12.65,
1980-11-28,13.14,,,
1980-12-01,13.35,14.71,,12.51
1980-12-02,,14.82,,
1980-12-03,,14.66,,12.41
1980-12-04,13.43,14.86,,12.43
1980-12-05,13.45,15.84,,12.33
1980-12-08,,16.53,,12.42
1980-12-09,,16.72,,12.68
1980-12-10,13.63,16.88,13.15,12.8
1980-12-11,14.04,17.14,13.57,13.17
1980-12-12,,16.55,13.21,12.82
1980-12-15,,16.77,13.25,
1980-12-16,,16.7,13.51,12.95
1980-12-17,,16.47,13.28,12.74
1980-12-18,13.79,16.2,,12.62
1980-12-19,13.02,14.93,,
1980-12-22,12.34,14.84,12.14,11.75
